x,y,z,intensity,index
231.065094,-0.179,20.7621,0,0.0
231.066101,-0.5574,4.2056,2827,0.0
231.066299,-1.6036,19.623500999999997,0,0.0
231.066803,-1.4706,19.534401,2056,0.0
231.067398,0.0516,20.889298999999998,8224,0.0
231.067703,0.1635,20.7213,7196,0.0
231.067902,-0.35619999999999996,20.624599,0,0.0
231.067993,-0.108,20.7994,3598,0.0
231.068207,-0.8552,20.7931,6168,0.0
231.06849699999998,-1.1240999999999999,20.979098999999998,2056,0.0
231.068604,-1.5113999999999999,19.430099,1542,0.0
231.06930499999999,-1.3515,20.415001,1542,0.0
231.069595,-0.7946,20.725400999999998,0,0.0
231.07000699999998,-0.0073,20.781098999999998,6168,0.0
231.070099,-0.3558,16.2348,3855,0.0
231.07029699999998,-0.7837999999999999,20.766700999999998,0,0.0
231.07060199999998,0.087,20.952199999999998,5140,0.0
231.070694,-0.5065999999999999,20.7701,10794,0.0
231.071396,-1.5537999999999998,19.5777,0,0.0
231.07209799999998,-0.9180999999999999,20.7945,2313,0.0
231.072296,-0.13,24.532,2827,0.0
231.072601,-0.254,20.845399999999998,8481,0.0
231.073502,-0.3604,16.298,1542,0.0
231.0737,0.0598,20.975901,0,0.0
231.073807,-1.5179,19.5494,0,0.0
231.074997,0.08539999999999999,20.6957,4626,0.0
231.07519499999998,0.044199999999999996,20.697399,0,0.0
231.07600399999998,-0.23399999999999999,20.754499,0,0.0
231.076294,-0.23829999999999998,20.7409,0,0.0
231.07789599999998,-0.5958,20.718398999999998,0,0.0
231.07789599999998,-0.1986,20.829,0,0.0
231.080399,-0.014499999999999999,20.967899,1799,0.0
231.08120699999998,-1.6663999999999999,19.654899999999998,0,0.0
231.081406,-1.6043999999999998,19.677899999999998,2056,0.0
231.082001,-0.3361,16.2689,0,0.0
231.08329799999998,-0.18189999999999998,20.7612,0,0.0
231.083496,-0.5195,4.2177999999999995,7967,0.0
231.08360299999998,-1.6830999999999998,19.685301,0,0.0
231.08369399999998,-0.8533,20.7013,0,0.0
231.083893,-0.44689999999999996,20.665198999999998,0,0.0
231.084106,-0.2191,20.743299,0,0.0
231.084305,-0.5223,20.719601,0,0.0
231.086105,-0.48,20.758499,0,0.0
231.086197,-1.4394,19.527200999999998,0,0.0
231.08639499999998,-0.1488,20.750899999999998,6939,0.0
231.086899,-1.1756,24.1707,5397,0.0
231.08850099999998,-0.3417,20.685399999999998,0,0.0
231.08940099999998,-1.6947999999999999,19.709498999999997,0,0.0
231.08949299999998,-1.036,24.1105,7196,0.0
231.0905,-0.5035,20.6707,0,0.0
231.09060699999998,-0.8472,20.8344,7196,0.0
231.091095,-0.4952,20.728700999999997,10023,0.0
231.09120199999998,-0.0364,20.773799999999998,0,0.0
231.09150699999998,-0.5514,20.7666,0,0.0
231.09150699999998,-0.2752,20.812099,0,0.0
231.0923,-0.1659,24.581498999999997,2827,0.0
231.092499,-1.4661,19.486601,0,0.0
231.09330699999998,-0.0511,20.938499,7196,0.0
231.095001,-0.9469,20.9732,0,0.0
231.095001,-0.43889999999999996,20.677,0,0.0
231.09519999999998,-1.6612,19.680999999999997,0,0.0
231.095398,-1.5881999999999998,19.5646,771,0.0
231.095398,-1.3502999999999998,24.100201,9252,0.0
231.095703,-0.2963,20.7948,0,0.0
231.09609999999998,-0.2165,20.754101,0,0.0
231.096298,-0.0196,24.5947,0,0.0
231.09640499999998,-1.2961,20.939199,2570,0.0
231.096893,-0.5757,20.669901,5397,0.0
231.097504,-0.1661,20.812799,0,0.0
231.097794,-0.6505,4.3335,3598,0.0
231.10069299999998,-0.2938,16.285101,1542,0.0
231.1008,-0.2577,20.770201,0,0.0
231.101105,-0.7046,20.6511,0,0.0
231.10150099999998,-0.1641,24.527599,4112,0.0
231.1017,-0.7858999999999999,20.750999,0,0.0
231.102203,-0.4861,20.708299999999998,0,0.0
231.10330199999999,-0.44799999999999995,4.364599999999999,1285,0.0
231.104095,-0.4599,20.687400999999998,0,0.0
231.104706,-0.3997,20.768499,0,0.0
231.104706,-0.3217,20.7955,0,0.0
231.10490399999998,-0.08979999999999999,20.888201,0,0.0
231.10519399999998,0.0909,20.705399999999997,0,0.0
231.106293,-1.5334999999999999,24.015499,3341,0.0
231.107193,-1.4183,23.998699,7196,0.0
231.10760499999998,-0.12869999999999998,20.918599999999998,0,0.0
231.107697,-1.6582,19.708099,0,0.0
231.108307,-1.1377,20.906098999999998,2570,0.0
231.108307,-0.36319999999999997,20.680999999999997,8738,0.0
231.108704,-0.6161,20.749399,0,0.0
231.108795,-1.3925999999999998,19.479699999999998,2827,0.0
231.109299,-0.8517,20.6821,8995,0.0
231.10940599999998,-0.28609999999999997,20.7428,2313,0.0
231.10949699999998,-1.4166999999999998,20.843799999999998,0,0.0
231.109695,-1.6698,19.710501,0,0.0
231.109802,-0.3361,20.807199,4369,0.0
231.109894,-1.2123,20.7582,2313,0.0
231.11000099999998,-0.9096,20.6789,3855,0.0
231.11039699999998,-0.6413,4.2432,4626,0.0
231.110504,-0.27649999999999997,20.810399999999998,8224,0.0
231.111099,-0.9669,20.726399999999998,0,0.0
231.11120599999998,-0.6664,20.721201,0,0.0
231.11189299999998,-0.8287,20.7253,0,0.0
231.11250299999998,-1.1003,20.933999999999997,2313,0.0
231.11250299999998,-0.1348,20.958401,2570,0.0
231.1129,-0.2367,20.753201,0,0.0
231.11300699999998,-0.9933,21.082000999999998,2313,0.0
231.11340299999998,-0.7483,20.767599,2570,0.0
231.11390699999998,-0.2445,20.838300999999998,0,0.0
231.11399799999998,-0.6638999999999999,20.7344,2570,0.0
231.11459399999998,-0.8979999999999999,20.706899999999997,2570,0.0
231.1147,-1.5999999999999999,19.648701,2313,0.0
231.11489899999998,-1.6735,19.7712,3341,0.0
231.11489899999998,0.053899999999999997,20.769299999999998,0,0.0
231.115005,-1.0576999999999999,20.921499,0,0.0
231.115295,-0.9667,20.731199,1285,0.0
231.11579899999998,-1.294,20.913401,1799,0.0
231.115906,-1.3348,20.8169,2313,0.0
231.116806,-0.7963,20.7104,0,0.0
231.116806,-0.6667,20.7987,1285,0.0
231.116806,-0.417,20.677699999999998,6682,0.0
231.117096,-1.4672999999999998,19.522199999999998,3084,0.0
231.117203,-1.5717999999999999,19.695100999999998,3341,0.0
231.117203,-0.1527,20.807899,3341,0.0
231.117294,0.0586,21.040899,2570,0.0
231.117401,-1.6668999999999998,19.722400999999998,0,0.0
231.117401,-1.4184999999999999,19.483299,0,0.0
231.118195,-0.5982,20.732499999999998,4626,0.0
231.118393,-1.4505,24.215899999999998,5140,0.0
231.118698,-0.6345,4.215,1285,0.0
231.119293,-0.5923999999999999,21.012698999999998,4112,0.0
231.11939999999998,-1.0272999999999999,20.769699,3855,0.0
231.119598,-1.6909999999999998,19.7024,4883,0.0
231.11979699999998,-1.015,24.528299,4112,0.0
231.11979699999998,-0.7365999999999999,20.657,5654,0.0
231.120407,-0.146,20.893,3084,0.0
231.12100199999998,-0.5321,20.703699,0,0.0
231.12159699999998,-0.8145,20.732799999999997,2570,0.0
231.12190199999998,-0.49329999999999996,20.953198999999998,4112,0.0
231.122101,-1.6837,19.896798999999998,2313,0.0
231.122299,-1.3961999999999999,19.492901,0,0.0
231.122299,-0.5167999999999999,20.688999,0,0.0
231.122299,-0.4236,20.7348,9766,0.0
231.122696,0.13799999999999998,20.723499,3855,0.0
231.122894,-1.2354,20.798401,2056,0.0
231.123199,-1.3413,20.848599999999998,0,0.0
231.12339799999998,-1.1219,20.710199,2313,0.0
231.12399299999998,-0.9682999999999999,20.967199,2827,0.0
231.12399299999998,-0.0525,20.836499999999997,3598,0.0
231.1241,-1.2294,20.7822,0,0.0
231.12460299999998,-0.5167999999999999,4.2786,1285,0.0
231.12510699999999,-0.7474999999999999,20.77,2570,0.0
231.126907,-0.15259999999999999,20.927401,0,0.0
231.127197,-0.3796,20.734301,0,0.0
231.127502,-1.0491,20.8398,0,0.0
231.127594,-1.5493,19.7124,2313,0.0
231.127701,-0.2051,20.7652,5397,0.0
231.127808,-0.2959,20.7148,0,0.0
231.128494,-1.2195,24.176499999999997,14135,0.0
231.128799,-1.288,20.831699,0,0.0
231.128906,-1.2554999999999998,20.8818,2313,0.0
231.12950099999998,-0.0015,20.935399999999998,2313,0.0
231.12969999999999,-0.2625,20.8083,0,0.0
231.130402,0.0083,20.8328,5911,0.0
231.1306,-1.4344,24.290799999999997,3341,0.0
231.13090499999998,-0.3428,20.687799,0,0.0
231.1315,-1.4187999999999998,20.521299,2827,0.0
231.1315,-0.6766,20.814501,0,0.0
231.132996,-1.1295,20.917600999999998,3855,0.0
231.133194,-0.6596,20.7563,0,0.0
231.133896,-0.3574,16.209298999999998,4626,0.0
231.13400299999998,-0.755,20.7649,0,0.0
231.135193,-1.648,19.626699,3341,0.0
231.135605,-0.7472,4.3275,4369,0.0
231.135696,0.0857,20.731099999999998,1799,0.0
231.13580299999998,-0.7571,24.348,3598,0.0
231.136307,-0.5686,4.261,514,0.0
231.13709999999998,-0.0255,20.9443,0,0.0
231.13769499999998,-0.4876,20.6667,2056,0.0
231.137802,-1.411,20.905001,2827,0.0
231.137894,-1.0439,21.0007,3855,0.0
231.138107,-1.6934,24.529799999999998,3598,0.0
231.138306,-0.5094,4.2242999999999995,5140,0.0
231.139008,-0.4841,20.8146,3084,0.0
231.139008,-0.32789999999999997,20.579200999999998,2827,0.0
231.139297,-0.43489999999999995,20.684798999999998,0,0.0
231.13940399999998,-0.5206,20.7061,0,0.0
231.13980099999998,-0.351,20.720599999999997,1799,0.0
231.139999,-0.5704,4.1559,1799,0.0
231.14039599999998,-1.7052999999999998,19.6569,0,0.0
231.140503,-0.6760999999999999,4.4075,3855,0.0
231.140594,-0.5670999999999999,4.215,6168,0.0
231.14120499999999,-0.7888,20.7075,0,0.0
231.141403,-0.7372,4.422499999999999,2827,0.0
231.141693,-0.5577,20.747101,0,0.0
231.1418,-0.30829999999999996,20.7887,0,0.0
231.142303,-1.1832,20.7728,2313,0.0
231.142899,-1.4767,19.503999999999998,0,0.0
231.14370699999998,-1.4462,19.475201,4369,0.0
231.143906,0.033299999999999996,24.586599,3598,0.0
231.14399699999998,-1.4638,19.678698999999998,2570,0.0
231.144104,-0.249,20.725400999999998,0,0.0
231.145096,-0.4415,20.7153,0,0.0
231.14529399999998,-0.3039,20.809601,0,0.0
231.146393,-1.5023,19.589399,0,0.0
231.146698,-1.6003999999999998,23.9681,3341,0.0
231.146896,-1.1936,24.451598999999998,2313,0.0
231.14700299999998,-0.9221999999999999,20.6064,5911,0.0
231.14700299999998,-0.4945,4.1506,3341,0.0
231.147202,-1.2671,20.7183,0,0.0
231.147797,-1.4965,19.6392,3598,0.0
231.148193,-0.2346,20.717599999999997,0,0.0
231.14829999999998,-0.6292,20.719299,0,0.0
231.149094,-1.698,19.9618,2570,0.0
231.149597,-0.0628,20.897301,6939,0.0
231.14970399999999,-0.3666,20.711,0,0.0
231.149994,-0.8618,20.6143,9766,0.0
231.15010099999998,-0.8077,20.750799,0,0.0
231.150497,-0.5625,20.7726,4626,0.0
231.150803,-1.031,20.7698,0,0.0
231.150894,-1.2067999999999999,24.4848,4112,0.0
231.150894,-0.6838,20.752599999999997,0,0.0
231.15159599999998,-1.5313999999999999,19.671801,0,0.0
231.15289299999998,-1.6104999999999998,19.735701,0,0.0
231.1539,-0.5157999999999999,20.963300999999998,0,0.0
231.154099,-0.1774,20.9205,4369,0.0
231.15460199999998,-0.4568,4.234,5911,0.0
231.1548,-1.5786,19.6651,0,0.0
231.15490699999998,-0.7001999999999999,20.693199,0,0.0
231.15559399999998,-0.286,20.723301,0,0.0
231.15580699999998,-0.2777,20.757400999999998,0,0.0
231.15640299999998,-1.6887999999999999,20.1141,1542,0.0
231.15640299999998,-1.3166,20.702999,2313,0.0
231.157196,0.0779,20.6745,4626,0.0
231.15769999999998,-0.472,20.611,6425,0.0
231.158401,-1.5959999999999999,19.6605,0,0.0
231.158798,-1.522,19.682899,0,0.0
231.15890499999998,-1.6120999999999999,24.4914,7196,0.0
231.15890499999998,-0.22449999999999998,20.7791,6682,0.0
231.15949999999998,-0.43129999999999996,4.241499999999999,4369,0.0
231.16130099999998,-0.3503,16.264,0,0.0
231.16160599999998,-0.0846,21.109099999999998,4883,0.0
231.162796,-0.4556,20.7624,0,0.0
231.163605,-1.0426,20.477301,0,0.0
231.163803,-0.528,20.52,2313,0.0
231.163895,-1.6615,19.636999,3598,0.0
231.163895,-0.9516,20.613198999999998,0,0.0
231.164505,-0.7668999999999999,20.700599999999998,0,0.0
231.164795,-1.2473999999999998,20.859099999999998,0,0.0
231.165405,-0.8881,20.6903,0,0.0
231.16610699999998,-0.18989999999999999,20.746098999999997,3598,0.0
231.166306,-0.9581999999999999,20.5891,6425,0.0
231.166702,-0.6548999999999999,20.710501,0,0.0
231.167206,-1.0275999999999998,20.6485,5911,0.0
231.16740399999998,-0.6345999999999999,20.613599999999998,0,0.0
231.168503,-1.0788,20.6684,1799,0.0
231.168793,-0.1646,20.808901,2313,0.0
231.16889999999998,-0.45249999999999996,4.2376,1285,0.0
231.169403,-0.33099999999999996,24.522399999999998,4112,0.0
231.169693,-0.39139999999999997,16.271299,6682,0.0
231.169998,-0.9208999999999999,20.566401,0,0.0
231.170502,-1.3822999999999999,20.8769,3598,0.0
231.170807,-0.3613,16.247298999999998,0,0.0
231.172302,0.0172,21.114200999999998,0,0.0
231.173096,-0.8348,20.697701,0,0.0
231.173599,-0.8661,20.595599999999997,5140,0.0
231.17469799999998,-0.3386,16.278999,0,0.0
231.17529299999998,-0.3613,20.625299,2313,0.0
231.1754,-1.2675999999999998,20.870701,0,0.0
231.175797,-0.5433,20.807899,2056,0.0
231.175995,-0.0759,20.895699999999998,3084,0.0
231.17680399999998,-0.49529999999999996,4.2336,1285,0.0
231.17709399999998,-1.3978,24.129600999999997,4626,0.0
231.177597,-0.654,20.616301,3341,0.0
231.17829899999998,-0.2211,20.8132,4369,0.0
231.178497,-0.9394,20.685699,1542,0.0
231.17919899999998,-0.753,20.7414,0,0.0
231.179306,-0.4546,20.6621,0,0.0
231.180298,-1.5818999999999999,19.7306,0,0.0
231.18040499999998,-0.3432,16.249900999999998,2827,0.0
231.181198,-1.0583,20.5037,0,0.0
231.181503,-0.6363,4.3124,3598,0.0
231.181595,-0.0426,21.000601,3084,0.0
231.18229699999998,-1.7167,19.7444,1799,0.0
231.18400599999998,-0.0486,20.9618,2827,0.0
231.18400599999998,0.36929999999999996,21.196899,2313,0.0
231.184494,-0.7926,20.6668,5140,0.0
231.185394,-0.695,4.4232,1028,0.0
231.185699,-0.0962,21.048401,2827,0.0
231.186096,-0.7968,4.396199999999999,4626,0.0
231.18620299999998,-0.8403999999999999,24.380501,3341,0.0
231.187302,-0.7122999999999999,20.697900999999998,8995,0.0
231.188202,-1.163,24.1283,3341,0.0
231.188507,-0.0684,20.983999,0,0.0
231.18890399999998,-0.7722,20.6364,0,0.0
231.189194,-0.5283,21.011599999999998,3855,0.0
231.189301,-1.0099,20.6227,0,0.0
231.192398,-0.9374,20.790501,3598,0.0
231.192795,-1.0010999999999999,20.762999999999998,1285,0.0
231.192795,-0.0885,20.941401,0,0.0
231.193207,-0.412,16.425501,1028,0.0
231.193298,-0.8060999999999999,20.7041,5654,0.0
231.19340499999998,0.11009999999999999,24.584101,3598,0.0
231.19349699999998,-0.8785999999999999,20.7092,5140,0.0
231.19380199999998,-0.5103,4.3529,1285,0.0
231.194199,-1.5896,19.724501,4883,0.0
231.194504,-0.8805999999999999,20.624201,5654,0.0
231.194794,-0.8473999999999999,20.765300999999997,0,0.0
231.194901,-0.5781999999999999,4.2265999999999995,1028,0.0
231.194901,-0.42569999999999997,20.653,3084,0.0
231.195099,-0.9042,20.529899999999998,3341,0.0
231.19520599999998,-0.49929999999999997,4.2730999999999995,4112,0.0
231.195404,0.1224,20.680901,4626,0.0
231.195694,-0.7697999999999999,4.365,3341,0.0
231.19650299999998,-0.587,4.2566,9766,0.0
231.19679299999999,0.020999999999999998,21.191499999999998,2313,0.0
231.19830299999998,-1.0253999999999999,20.509199,3855,0.0
231.1987,0.00019999999999999998,21.086,3084,0.0
231.199005,-0.2893,20.809400999999998,6425,0.0
231.19959999999998,0.0602,21.102899999999998,0,0.0
231.201202,-0.7324999999999999,4.3664,2313,0.0
231.20140099999998,-1.2428,20.8631,4626,0.0
231.20199599999998,-0.9433999999999999,20.694,0,0.0
231.203293,-0.9548,20.832000999999998,0,0.0
231.20410199999998,-0.017599999999999998,20.9438,8481,0.0
231.204498,-0.6557,4.401,514,0.0
231.204803,-0.1857,20.8235,0,0.0
231.20500199999998,-0.06,21.141001,1285,0.0
231.205399,-0.4582,20.879998999999998,3855,0.0
231.20559699999998,-0.6587,20.767899999999997,2570,0.0
231.205704,-0.5893999999999999,4.0884,1542,0.0
231.205704,-0.314,4.2921,771,0.0
231.20620699999998,-0.6838,20.709298999999998,0,0.0
231.206696,-0.5416,20.5158,2570,0.0
231.207001,-0.755,20.667600999999998,12336,0.0
231.20779399999998,-0.0165,20.994801,4369,0.0
231.20779399999998,0.0779,21.1164,3341,0.0
231.207901,-0.5187999999999999,24.4114,3341,0.0
231.20829799999998,-0.48319999999999996,16.372601,1028,0.0
231.20829799999998,-0.41069999999999995,16.240101,3341,0.0
231.208496,-1.4067999999999998,24.359301,6168,0.0
231.210007,-0.4799,16.3624,0,0.0
231.210007,-0.35359999999999997,20.894399999999997,4369,0.0
231.210602,-0.5468,20.746599,2827,0.0
231.211197,-0.43629999999999997,4.2753,4883,0.0
231.21260099999998,0.19319999999999998,21.199699,2827,0.0
231.212708,-1.5535999999999999,19.7971,3598,0.0
231.21470599999998,-1.5276999999999998,24.474501,1799,0.0
231.215195,-0.5085,20.656499999999998,3084,0.0
231.2155,-1.0718999999999999,20.526799999999998,5140,0.0
231.216904,0.2256,21.168501,4626,0.0
231.21710199999998,-1.2441,20.616198999999998,5911,0.0
231.21710199999998,-1.0909,20.796801,1799,0.0
231.217499,-0.34349999999999997,16.2897,2570,0.0
231.217499,0.26789999999999997,21.198099,0,0.0
231.217606,-1.6083999999999998,19.7987,3341,0.0
231.217697,-0.27249999999999996,24.6607,3855,0.0
231.218796,-1.3661999999999999,20.9067,0,0.0
231.218796,-0.42569999999999997,20.656799,0,0.0
231.22109999999998,-0.7275999999999999,4.2016,3084,0.0
231.221893,-0.6546,4.2238,5397,0.0
231.22199999999998,-0.9466,20.693199,0,0.0
231.22320599999998,-0.6991999999999999,24.3069,4369,0.0
231.22410599999998,-0.4034,4.318099999999999,5654,0.0
231.225098,-1.0486,20.526799999999998,0,0.0
231.225098,-0.5523,4.3362,3855,0.0
231.22560099999998,-0.7513,20.6952,0,0.0
231.22599799999998,0.252,21.206599999999998,0,0.0
231.226105,0.3641,21.243600999999998,2827,0.0
231.226303,-0.3347,4.3133,7710,0.0
231.2267,-0.43939999999999996,20.6224,0,0.0
231.22779799999998,-0.5835,24.490101,3341,0.0
231.22860699999998,-0.644,4.2669,5397,0.0
231.22860699999998,-0.4405,20.6894,0,0.0
231.22869899999998,-0.39749999999999996,20.7167,1285,0.0
231.22869899999998,-0.3444,4.2734,2827,0.0
231.228806,-0.6173,24.318199,3341,0.0
231.229095,0.43779999999999997,21.2162,2827,0.0
231.23010299999999,-1.2290999999999999,20.682199,2827,0.0
231.231003,-0.9467,20.6098,0,0.0
231.231003,-0.4864,20.7619,3341,0.0
231.232193,-0.5291,24.593999999999998,5397,0.0
231.233597,-0.6435,20.694098999999998,8995,0.0
231.233795,-0.2874,21.028399999999998,4112,0.0
231.234207,-0.7934,20.6469,0,0.0
231.235794,-1.3771,20.421801,2827,0.0
231.23590099999998,-0.9177,20.732599,0,0.0
231.236496,-1.0346,20.4631,3341,0.0
